event_id,timestamp,source,topic,metric,value
tq-large,2026-09-20T06:38:00Z,source-a,shopping,click_count,1398
tq-large,2026-09-20T06:39:00Z,source-a,shopping,click_count,1399
tq-large,2026-09-20T06:40:00Z,source-a,shopping,click_count,1400
tq-large,2026-09-20T06:41:00Z,source-a,shopping,click_count,1401
tq-large,2026-09-20T06:42:00Z,source-a,shopping,click_count,1402
tq-large,2026-09-20T06:43:00Z,source-a,shopping,click_count,1403
tq-large,2026-09-20T06:44:00Z,source-a,shopping,click_count,1404
tq-large,2026-09-20T06:45:00Z,source-a,shopping,click_count,1405
tq-large,2026-09-20T06:46:00Z,source-a,shopping,click_count,1406
tq-large,2026-09-20T06:47:00Z,source-a,shopping,click_count,1407
tq-large,2026-09-20T06:48:00Z,source-a,shopping,click_count,1408
tq-large,2026-09-20T06:49:00Z,source-a,shopping,click_count,1409
tq-large,2026-09-20T06:50:00Z,source-a,shopping,click_count,1410
tq-large,2026-09-20T06:51:00Z,source-a,shopping,click_count,1411
tq-large,2026-09-20T06:52:00Z,source-a,shopping,click_count,1412
tq-large,2026-09-20T06:53:00Z,source-a,shopping,click_count,1413
tq-large,2026-09-20T06:54:00Z,source-a,shopping,click_count,1414
tq-large,2026-09-20T06:55:00Z,source-a,shopping,click_count,1415
tq-large,2026-09-20T06:56:00Z,source-a,shopping,click_count,1416
tq-large,2026-09-20T06:57:00Z,source-a,shopping,click_count,1417
tq-large,2026-09-20T06:58:00Z,source-a,shopping,click_count,1418
tq-large,2026-09-20T06:59:00Z,source-a,shopping,click_count,1419
tq-large,2026-09-20T07:00:00Z,source-a,shopping,click_count,1420
tq-large,2026-09-20T07:01:00Z,source-a,shopping,click_count,1421
tq-large,2026-09-20T07:02:00Z,source-a,shopping,click_count,1422
tq-large,2026-09-20T07:03:00Z,source-a,shopping,click_count,1423
tq-large,2026-09-20T07:04:00Z,source-a,shopping,click_count,1424
tq-large,2026-09-20T07:05:00Z,source-a,shopping,click_count,1425
tq-large,2026-09-20T07:06:00Z,source-a,shopping,click_count,1426
tq-large,2026-09-20T07:07:00Z,source-a,shopping,click_count,1427
tq-large,2026-09-20T07:08:00Z,source-a,shopping,click_count,1428
tq-large,2026-09-20T07:09:00Z,source-a,shopping,click_count,1429
tq-large,2026-09-20T07:10:00Z,source-a,shopping,click_count,1430
tq-large,2026-09-20T07:11:00Z,source-a,shopping,click_count,1431
tq-large,2026-09-20T07:12:00Z,source-a,shopping,click_count,1432
tq-large,2026-09-20T07:13:00Z,source-a,shopping,click_count,1433
tq-large,2026-09-20T07:14:00Z,source-a,shopping,click_count,1434
tq-large,2026-09-20T07:15:00Z,source-a,shopping,click_count,1435
tq-large,2026-09-20T07:16:00Z,source-a,shopping,click_count,1436
tq-large,2026-09-20T07:17:00Z,source-a,shopping,click_count,1437
tq-large,2026-09-20T07:18:00Z,source-a,shopping,click_count,1438
tq-large,2026-09-20T07:19:00Z,source-a,shopping,click_count,1439
tq-large,2026-09-20T07:20:00Z,source-a,shopping,click_count,1440
tq-large,2026-09-20T07:21:00Z,source-a,shopping,click_count,1441
tq-large,2026-09-20T07:22:00Z,source-a,shopping,click_count,1442
tq-large,2026-09-20T07:23:00Z,source-a,shopping,click_count,1443
tq-large,2026-09-20T07:24:00Z,source-a,shopping,click_count,1444
tq-large,2026-09-20T07:25:00Z,source-a,shopping,click_count,1445
tq-large,2026-09-20T07:26:00Z,source-a,shopping,click_count,1446
tq-large,2026-09-20T07:27:00Z,source-a,shopping,click_count,1447
tq-large,2026-09-20T07:28:00Z,source-a,shopping,click_count,1448
tq-large,2026-09-20T07:29:00Z,source-a,shopping,click_count,1449
tq-large,2026-09-20T07:30:00Z,source-a,shopping,click_count,1450
tq-large,2026-09-20T07:31:00Z,source-a,shopping,click_count,1451
tq-large,2026-09-20T07:32:00Z,source-a,shopping,click_count,1452
tq-large,2026-09-20T07:33:00Z,source-a,shopping,click_count,1453
tq-large,2026-09-20T07:34:00Z,source-a,shopping,click_count,1454
tq-large,2026-09-20T07:35:00Z,source-a,shopping,click_count,1455
tq-large,2026-09-20T07:36:00Z,source-a,shopping,click_count,1456
tq-large,2026-09-20T07:37:00Z,source-a,shopping,click_count,1457
tq-large,2026-09-20T07:38:00Z,source-a,shopping,click_count,1458
tq-large,2026-09-20T07:39:00Z,source-a,shopping,click_count,1459
tq-large,2026-09-20T07:40:00Z,source-a,shopping,click_count,1460
tq-large,2026-09-20T07:41:00Z,source-a,shopping,click_count,1461
tq-large,2026-09-20T07:42:00Z,source-a,shopping,click_count,1462
tq-large,2026-09-20T07:43:00Z,source-a,shopping,click_count,1463
tq-large,2026-09-20T07:44:00Z,source-a,shopping,click_count,1464
tq-large,2026-09-20T07:45:00Z,source-a,shopping,click_count,1465
tq-large,2026-09-20T07:46:00Z,source-a,shopping,click_count,1466
tq-large,2026-09-20T07:47:00Z,source-a,shopping,click_count,1467
tq-large,2026-09-20T07:48:00Z,source-a,shopping,click_count,1468
tq-large,2026-09-20T07:49:00Z,source-a,shopping,click_count,1469
tq-large,2026-09-20T07:50:00Z,source-a,shopping,click_count,1470
tq-large,2026-09-20T07:51:00Z,source-a,shopping,click_count,1471
tq-large,2026-09-20T07:52:00Z,source-a,shopping,click_count,1472
tq-large,2026-09-20T07:53:00Z,source-a,shopping,click_count,1473
tq-large,2026-09-20T07:54:00Z,source-a,shopping,click_count,1474
tq-large,2026-09-20T07:55:00Z,source-a,shopping,click_count,1475
tq-large,2026-09-20T07:56:00Z,source-a,shopping,click_count,1476
tq-large,2026-09-20T07:57:00Z,source-a,shopping,click_count,1477
tq-large,2026-09-20T07:58:00Z,source-a,shopping,click_count,1478
tq-large,2026-09-20T07:59:00Z,source-a,shopping,click_count,1479
tq-large,2026-09-20T08:00:00Z,source-a,shopping,click_count,1480
tq-large,2026-09-20T08:01:00Z,source-a,shopping,click_count,1481
tq-large,2026-09-20T08:02:00Z,source-a,shopping,click_count,1482
tq-large,2026-09-20T08:03:00Z,source-a,shopping,click_count,1483
tq-large,2026-09-20T08:04:00Z,source-a,shopping,click_count,1484
tq-large,2026-09-20T08:05:00Z,source-a,shopping,click_count,1485
tq-large,2026-09-20T08:06:00Z,source-a,shopping,click_count,1486
tq-large,2026-09-20T08:07:00Z,source-a,shopping,click_count,1487
tq-large,2026-09-20T08:08:00Z,source-a,shopping,click_count,1488
tq-large,2026-09-20T08:09:00Z,source-a,shopping,click_count,1489
tq-large,2026-09-20T08:10:00Z,source-a,shopping,click_count,1490
tq-large,2026-09-20T08:11:00Z,source-a,shopping,click_count,1491
tq-large,2026-09-20T08:12:00Z,source-a,shopping,click_count,1492
tq-large,2026-09-20T08:13:00Z,source-a,shopping,click_count,1493
tq-large,2026-09-20T08:14:00Z,source-a,shopping,click_count,1494
tq-large,2026-09-20T08:15:00Z,source-a,shopping,click_count,1495
tq-large,2026-09-20T08:16:00Z,source-a,shopping,click_count,1496
tq-large,2026-09-20T08:17:00Z,source-a,shopping,click_count,1497
tq-large,2026-09-20T08:18:00Z,source-a,shopping,click_count,1498
tq-large,2026-09-20T08:19:00Z,source-a,shopping,click_count,1499
tq-large,2026-09-20T08:20:00Z,source-a,shopping,click_count,1500
