event_id,timestamp,source,topic,metric,value
tq-007,2026-09-20T04:00:00Z,source-c,shopping,conversion_count,17
tq-007,2026-09-20T05:00:00Z,source-a,shopping,click_count,1022
tq-007,2026-09-20T05:00:00Z,source-a,shopping,conversion_count,30
tq-007,2026-09-20T05:00:00Z,source-b,shopping,click_count,801
tq-007,2026-09-20T05:00:00Z,source-b,shopping,conversion_count,23
tq-007,2026-09-20T05:00:00Z,source-c,shopping,click_count,617
tq-007,2026-09-20T05:00:00Z,source-c,shopping,conversion_count,18
tq-007,2026-09-20T06:00:00Z,source-a,shopping,click_count,987
tq-007,2026-09-20T06:00:00Z,source-a,shopping,conversion_count,29
tq-007,2026-09-20T06:00:00Z,source-b,shopping,click_count,783
tq-007,2026-09-20T06:00:00Z,source-b,shopping,conversion_count,23
tq-007,2026-09-20T06:00:00Z,source-c,shopping,click_count,624
tq-007,2026-09-20T06:00:00Z,source-c,shopping,conversion_count,18
tq-007,2026-09-20T07:00:00Z,source-a,shopping,click_count,1021
tq-007,2026-09-20T07:00:00Z,source-a,shopping,conversion_count,31
tq-007,2026-09-20T07:00:00Z,source-b,shopping,click_count,791
tq-007,2026-09-20T07:00:00Z,source-b,shopping,conversion_count,26
tq-007,2026-09-20T07:00:00Z,source-c,shopping,click_count,608
tq-007,2026-09-20T07:00:00Z,source-c,shopping,conversion_count,19
tq-007,2026-09-20T08:00:00Z,source-a,shopping,click_count,1039
tq-007,2026-09-20T08:00:00Z,source-a,shopping,conversion_count,29
tq-007,2026-09-20T08:00:00Z,source-b,shopping,click_count,783
tq-007,2026-09-20T08:00:00Z,source-b,shopping,conversion_count,22
tq-007,2026-09-20T08:00:00Z,source-c,shopping,click_count,593
tq-007,2026-09-20T08:00:00Z,source-c,shopping,conversion_count,18
tq-007,2026-09-20T09:00:00Z,source-a,shopping,click_count,988
tq-007,2026-09-20T09:00:00Z,source-a,shopping,conversion_count,30
tq-007,2026-09-20T09:00:00Z,source-b,shopping,click_count,809
tq-007,2026-09-20T09:00:00Z,source-b,shopping,conversion_count,27
tq-007,2026-09-20T09:00:00Z,source-c,shopping,click_count,595
tq-007,2026-09-20T09:00:00Z,source-c,shopping,conversion_count,19
tq-007,2026-09-20T10:00:00Z,source-a,shopping,click_count,990
tq-007,2026-09-20T10:00:00Z,source-a,shopping,conversion_count,30
tq-007,2026-09-20T10:00:00Z,source-b,shopping,click_count,795
tq-007,2026-09-20T10:00:00Z,source-b,shopping,conversion_count,22
tq-007,2026-09-20T10:00:00Z,source-c,shopping,click_count,621
tq-007,2026-09-20T10:00:00Z,source-c,shopping,conversion_count,20
tq-007,2026-09-20T11:00:00Z,source-a,shopping,click_count,1031
tq-007,2026-09-20T11:00:00Z,source-a,shopping,conversion_count,32
tq-007,2026-09-20T11:00:00Z,source-b,shopping,click_count,822
tq-007,2026-09-20T11:00:00Z,source-b,shopping,conversion_count,25
tq-007,2026-09-20T11:00:00Z,source-c,shopping,click_count,581
tq-007,2026-09-20T11:00:00Z,source-c,shopping,conversion_count,18
tq-007,2026-09-20T12:00:00Z,source-a,shopping,click_count,1034
tq-007,2026-09-20T12:00:00Z,source-a,shopping,conversion_count,32
tq-007,2026-09-20T12:00:00Z,source-b,shopping,click_count,792
tq-007,2026-09-20T12:00:00Z,source-b,shopping,conversion_count,25
tq-007,2026-09-20T12:00:00Z,source-c,shopping,click_count,624
tq-007,2026-09-20T12:00:00Z,source-c,shopping,conversion_count,18
tq-007,2026-09-20T13:00:00Z,source-a,shopping,click_count,1018
tq-007,2026-09-20T13:00:00Z,source-a,shopping,conversion_count,31
tq-007,2026-09-20T13:00:00Z,source-b,shopping,click_count,783
tq-007,2026-09-20T13:00:00Z,source-b,shopping,conversion_count,22
tq-007,2026-09-20T13:00:00Z,source-c,shopping,click_count,596
tq-007,2026-09-20T13:00:00Z,source-c,shopping,conversion_count,19
tq-007,2026-09-20T14:00:00Z,source-a,shopping,click_count,1025
tq-007,2026-09-20T14:00:00Z,source-a,shopping,conversion_count,31
tq-007,2026-09-20T14:00:00Z,source-b,shopping,click_count,803
tq-007,2026-09-20T14:00:00Z,source-b,shopping,conversion_count,24
tq-007,2026-09-20T14:00:00Z,source-c,shopping,click_count,605
tq-007,2026-09-20T14:00:00Z,source-c,shopping,conversion_count,18
tq-007,2026-09-20T15:00:00Z,source-a,shopping,click_count,1002
tq-007,2026-09-20T15:00:00Z,source-a,shopping,conversion_count,28
tq-007,2026-09-20T15:00:00Z,source-b,shopping,click_count,824
tq-007,2026-09-20T15:00:00Z,source-b,shopping,conversion_count,25
tq-007,2026-09-20T15:00:00Z,source-c,shopping,click_count,579
tq-007,2026-09-20T15:00:00Z,source-c,shopping,conversion_count,19
tq-007,2026-09-20T16:00:00Z,source-a,shopping,click_count,1009
tq-007,2026-09-20T16:00:00Z,source-a,shopping,conversion_count,32
tq-007,2026-09-20T16:00:00Z,source-b,shopping,click_count,818
tq-007,2026-09-20T16:00:00Z,source-b,shopping,conversion_count,24
tq-007,2026-09-20T16:00:00Z,source-c,shopping,click_count,582
tq-007,2026-09-20T16:00:00Z,source-c,shopping,conversion_count,16
tq-007,2026-09-20T17:00:00Z,source-a,shopping,click_count,997
tq-007,2026-09-20T17:00:00Z,source-a,shopping,conversion_count,32
tq-007,2026-09-20T17:00:00Z,source-b,shopping,click_count,824
tq-007,2026-09-20T17:00:00Z,source-b,shopping,conversion_count,27
tq-007,2026-09-20T17:00:00Z,source-c,shopping,click_count,622
tq-007,2026-09-20T17:00:00Z,source-c,shopping,conversion_count,20
tq-007,2026-09-20T18:00:00Z,source-a,shopping,click_count,975
tq-007,2026-09-20T18:00:00Z,source-a,shopping,conversion_count,27
tq-007,2026-09-20T18:00:00Z,source-b,shopping,click_count,814
tq-007,2026-09-20T18:00:00Z,source-b,shopping,conversion_count,26
tq-007,2026-09-20T18:00:00Z,source-c,shopping,click_count,588
tq-007,2026-09-20T18:00:00Z,source-c,shopping,conversion_count,17
tq-007,2026-09-20T19:00:00Z,source-a,shopping,click_count,1036
tq-007,2026-09-20T19:00:00Z,source-a,shopping,conversion_count,34
tq-007,2026-09-20T19:00:00Z,source-b,shopping,click_count,810
tq-007,2026-09-20T19:00:00Z,source-b,shopping,conversion_count,24
tq-007,2026-09-20T19:00:00Z,source-c,shopping,click_count,620
tq-007,2026-09-20T19:00:00Z,source-c,shopping,conversion_count,18
tq-007,2026-09-20T20:00:00Z,source-a,shopping,click_count,1017
tq-007,2026-09-20T20:00:00Z,source-a,shopping,conversion_count,32
tq-007,2026-09-20T20:00:00Z,source-b,shopping,click_count,822
tq-007,2026-09-20T20:00:00Z,source-b,shopping,conversion_count,25
tq-007,2026-09-20T20:00:00Z,source-c,shopping,click_count,609
tq-007,2026-09-20T20:00:00Z,source-c,shopping,conversion_count,18
tq-007,2026-09-20T21:00:00Z,source-a,shopping,click_count,1018
tq-007,2026-09-20T21:00:00Z,source-a,shopping,conversion_count,33
tq-007,2026-09-20T21:00:00Z,source-b,shopping,click_count,780
tq-007,2026-09-20T21:00:00Z,source-b,shopping,conversion_count,21
tq-007,2026-09-20T21:00:00Z,source-c,shopping,click_count,612
tq-007,2026-09-20T21:00:00Z,source-c,shopping,conversion_count,17
tq-007,2026-09-20T22:00:00Z,source-a,shopping,click_count,1025
tq-007,2026-09-20T22:00:00Z,source-a,shopping,conversion_count,33
tq-007,2026-09-20T22:00:00Z,source-b,shopping,click_count,824
tq-007,2026-09-20T22:00:00Z,source-b,shopping,conversion_count,24
tq-007,2026-09-20T22:00:00Z,source-c,shopping,click_count,608
tq-007,2026-09-20T22:00:00Z,source-c,shopping,conversion_count,20
tq-007,2026-09-20T23:00:00Z,source-a,shopping,click_count,962
tq-007,2026-09-20T23:00:00Z,source-a,shopping,conversion_count,27
tq-007,2026-09-20T23:00:00Z,source-b,shopping,click_count,780
tq-007,2026-09-20T23:00:00Z,source-b,shopping,conversion_count,25
tq-007,2026-09-20T23:00:00Z,source-c,shopping,click_count,577
tq-007,2026-09-20T23:00:00Z,source-c,shopping,conversion_count,17
tq-007,2026-09-21T00:00:00Z,source-a,shopping,click_count,968
tq-007,2026-09-21T00:00:00Z,source-a,shopping,conversion_count,27
tq-007,2026-09-21T00:00:00Z,source-b,shopping,click_count,809
tq-007,2026-09-21T00:00:00Z,source-b,shopping,conversion_count,23
tq-007,2026-09-21T00:00:00Z,source-c,shopping,click_count,599
tq-007,2026-09-21T00:00:00Z,source-c,shopping,conversion_count,19
tq-007,2026-09-21T01:00:00Z,source-a,shopping,click_count,1003
tq-007,2026-09-21T01:00:00Z,source-a,shopping,conversion_count,30
tq-007,2026-09-21T01:00:00Z,source-b,shopping,click_count,809
tq-007,2026-09-21T01:00:00Z,source-b,shopping,conversion_count,24
tq-007,2026-09-21T01:00:00Z,source-c,shopping,click_count,621
tq-007,2026-09-21T01:00:00Z,source-c,shopping,conversion_count,19
tq-007,2026-09-21T02:00:00Z,source-a,shopping,click_count,970
tq-007,2026-09-21T02:00:00Z,source-a,shopping,conversion_count,26
tq-007,2026-09-21T02:00:00Z,source-b,shopping,click_count,773
tq-007,2026-09-21T02:00:00Z,source-b,shopping,conversion_count,25
tq-007,2026-09-21T02:00:00Z,source-c,shopping,click_count,585
tq-007,2026-09-21T02:00:00Z,source-c,shopping,conversion_count,18
tq-007,2026-09-21T03:00:00Z,source-a,shopping,click_count,1038
tq-007,2026-09-21T03:00:00Z,source-a,shopping,conversion_count,30
tq-007,2026-09-21T03:00:00Z,source-b,shopping,click_count,813
tq-007,2026-09-21T03:00:00Z,source-b,shopping,conversion_count,25
tq-007,2026-09-21T03:00:00Z,source-c,shopping,click_count,593
tq-007,2026-09-21T03:00:00Z,source-c,shopping,conversion_count,17
tq-007,2026-09-21T04:00:00Z,source-a,shopping,click_count,984
tq-007,2026-09-21T04:00:00Z,source-a,shopping,conversion_count,32
tq-007,2026-09-21T04:00:00Z,source-b,shopping,click_count,774
tq-007,2026-09-21T04:00:00Z,source-b,shopping,conversion_count,24
tq-007,2026-09-21T04:00:00Z,source-c,shopping,click_count,611
tq-007,2026-09-21T04:00:00Z,source-c,shopping,conversion_count,17
tq-007,2026-09-21T05:00:00Z,source-a,shopping,click_count,1027
tq-007,2026-09-21T05:00:00Z,source-a,shopping,conversion_count,33
tq-007,2026-09-21T05:00:00Z,source-b,shopping,click_count,769
tq-007,2026-09-21T05:00:00Z,source-b,shopping,conversion_count,24
tq-007,2026-09-21T05:00:00Z,source-c,shopping,click_count,624
tq-007,2026-09-21T05:00:00Z,source-c,shopping,conversion_count,18
tq-007,2026-09-21T06:00:00Z,source-a,shopping,click_count,980
tq-007,2026-09-21T06:00:00Z,source-a,shopping,conversion_count,29
tq-007,2026-09-21T06:00:00Z,source-b,shopping,click_count,800
tq-007,2026-09-21T06:00:00Z,source-b,shopping,conversion_count,23
tq-007,2026-09-21T06:00:00Z,source-c,shopping,click_count,586
tq-007,2026-09-21T06:00:00Z,source-c,shopping,conversion_count,18
tq-007,2026-09-21T07:00:00Z,source-a,shopping,click_count,986
tq-007,2026-09-21T07:00:00Z,source-a,shopping,conversion_count,30
tq-007,2026-09-21T07:00:00Z,source-b,shopping,click_count,811
tq-007,2026-09-21T07:00:00Z,source-b,shopping,conversion_count,24
tq-007,2026-09-21T07:00:00Z,source-c,shopping,click_count,580
tq-007,2026-09-21T07:00:00Z,source-c,shopping,conversion_count,19
tq-007,2026-09-21T08:00:00Z,source-a,shopping,click_count,986
tq-007,2026-09-21T08:00:00Z,source-a,shopping,conversion_count,28
tq-007,2026-09-21T08:00:00Z,source-b,shopping,click_count,784
tq-007,2026-09-21T08:00:00Z,source-b,shopping,conversion_count,22
tq-007,2026-09-21T08:00:00Z,source-c,shopping,click_count,590
tq-007,2026-09-21T08:00:00Z,source-c,shopping,conversion_count,18
tq-007,2026-09-21T09:00:00Z,source-a,shopping,click_count,985
tq-007,2026-09-21T09:00:00Z,source-a,shopping,conversion_count,29
tq-007,2026-09-21T09:00:00Z,source-b,shopping,click_count,778
tq-007,2026-09-21T09:00:00Z,source-b,shopping,conversion_count,23
tq-007,2026-09-21T09:00:00Z,source-c,shopping,click_count,603
tq-007,2026-09-21T09:00:00Z,source-c,shopping,conversion_count,19
tq-007,2026-09-21T10:00:00Z,source-a,shopping,click_count,990
tq-007,2026-09-21T10:00:00Z,source-a,shopping,conversion_count,32
tq-007,2026-09-21T10:00:00Z,source-b,shopping,click_count,820
tq-007,2026-09-21T10:00:00Z,source-b,shopping,conversion_count,23
tq-007,2026-09-21T10:00:00Z,source-c,shopping,click_count,576
tq-007,2026-09-21T10:00:00Z,source-c,shopping,conversion_count,17
tq-007,2026-09-21T11:00:00Z,source-a,shopping,click_count,987
tq-007,2026-09-21T11:00:00Z,source-a,shopping,conversion_count,30
tq-007,2026-09-21T11:00:00Z,source-b,shopping,click_count,795
tq-007,2026-09-21T11:00:00Z,source-b,shopping,conversion_count,24
tq-007,2026-09-21T11:00:00Z,source-c,shopping,click_count,595
tq-007,2026-09-21T11:00:00Z,source-c,shopping,conversion_count,18
tq-007,2026-09-21T12:00:00Z,source-a,shopping,click_count,3921
tq-007,2026-09-21T12:00:00Z,source-a,shopping,conversion_count,27
tq-007,2026-09-21T12:00:00Z,source-b,shopping,click_count,828
tq-007,2026-09-21T12:00:00Z,source-b,shopping,conversion_count,23
tq-007,2026-09-21T12:00:00Z,source-c,shopping,click_count,597
tq-007,2026-09-21T12:00:00Z,source-c,shopping,conversion_count,18
tq-007,2026-09-21T13:00:00Z,source-a,shopping,click_count,4017
tq-007,2026-09-21T13:00:00Z,source-a,shopping,conversion_count,28
tq-007,2026-09-21T13:00:00Z,source-b,shopping,click_count,825
tq-007,2026-09-21T13:00:00Z,source-b,shopping,conversion_count,27
tq-007,2026-09-21T13:00:00Z,source-c,shopping,click_count,596
tq-007,2026-09-21T13:00:00Z,source-c,shopping,conversion_count,20
tq-007,2026-09-21T14:00:00Z,source-a,shopping,click_count,4148
tq-007,2026-09-21T14:00:00Z,source-a,shopping,conversion_count,32
tq-007,2026-09-21T14:00:00Z,source-b,shopping,click_count,822
tq-007,2026-09-21T14:00:00Z,source-b,shopping,conversion_count,27
tq-007,2026-09-21T14:00:00Z,source-c,shopping,click_count,580
tq-007,2026-09-21T14:00:00Z,source-c,shopping,conversion_count,16
tq-007,2026-09-21T15:00:00Z,source-a,shopping,click_count,3964
tq-007,2026-09-21T15:00:00Z,source-a,shopping,conversion_count,31
tq-007,2026-09-21T15:00:00Z,source-b,shopping,click_count,804
tq-007,2026-09-21T15:00:00Z,source-b,shopping,conversion_count,24
tq-007,2026-09-21T15:00:00Z,source-c,shopping,click_count,612
tq-007,2026-09-21T15:00:00Z,source-c,shopping,conversion_count,17
tq-007,2026-09-21T16:00:00Z,source-a,shopping,click_count,4025
tq-007,2026-09-21T16:00:00Z,source-a,shopping,conversion_count,28
tq-007,2026-09-21T16:00:00Z,source-b,shopping,click_count,824
tq-007,2026-09-21T16:00:00Z,source-b,shopping,conversion_count,23
tq-007,2026-09-21T16:00:00Z,source-c,shopping,click_count,598
tq-007,2026-09-21T16:00:00Z,source-c,shopping,conversion_count,18
tq-007,2026-09-21T17:00:00Z,source-a,shopping,click_count,4031
tq-007,2026-09-21T17:00:00Z,source-a,shopping,conversion_count,28
tq-007,2026-09-21T17:00:00Z,source-b,shopping,click_count,780
tq-007,2026-09-21T17:00:00Z,source-b,shopping,conversion_count,23
tq-007,2026-09-21T17:00:00Z,source-c,shopping,click_count,585
tq-007,2026-09-21T17:00:00Z,source-c,shopping,conversion_count,18
tq-007,2026-09-21T18:00:00Z,source-a,shopping,click_count,3860
tq-007,2026-09-21T18:00:00Z,source-a,shopping,conversion_count,27
tq-007,2026-09-21T18:00:00Z,source-b,shopping,click_count,823
tq-007,2026-09-21T18:00:00Z,source-b,shopping,conversion_count,27
tq-007,2026-09-21T18:00:00Z,source-c,shopping,click_count,586
tq-007,2026-09-21T18:00:00Z,source-c,shopping,conversion_count,16
tq-007,2026-09-21T19:00:00Z,source-a,shopping,click_count,3932
tq-007,2026-09-21T19:00:00Z,source-a,shopping,conversion_count,31
tq-007,2026-09-21T19:00:00Z,source-b,shopping,click_count,783
tq-007,2026-09-21T19:00:00Z,source-b,shopping,conversion_count,22
tq-007,2026-09-21T19:00:00Z,source-c,shopping,click_count,624
tq-007,2026-09-21T19:00:00Z,source-c,shopping,conversion_count,19
tq-007,2026-09-21T20:00:00Z,source-a,shopping,click_count,4133
tq-007,2026-09-21T20:00:00Z,source-a,shopping,conversion_count,28
tq-007,2026-09-21T20:00:00Z,source-b,shopping,click_count,799
tq-007,2026-09-21T20:00:00Z,source-b,shopping,conversion_count,23
tq-007,2026-09-21T20:00:00Z,source-c,shopping,click_count,579
tq-007,2026-09-21T20:00:00Z,source-c,shopping,conversion_count,16
tq-007,2026-09-21T21:00:00Z,source-a,shopping,click_count,4153
tq-007,2026-09-21T21:00:00Z,source-a,shopping,conversion_count,33
tq-007,2026-09-21T21:00:00Z,source-b,shopping,click_count,831
tq-007,2026-09-21T21:00:00Z,source-b,shopping,conversion_count,27
tq-007,2026-09-21T21:00:00Z,source-c,shopping,click_count,612
tq-007,2026-09-21T21:00:00Z,source-c,shopping,conversion_count,19
tq-007,2026-09-21T22:00:00Z,source-a,shopping,click_count,3844
tq-007,2026-09-21T22:00:00Z,source-a,shopping,conversion_count,30
tq-007,2026-09-21T22:00:00Z,source-b,shopping,click_count,772
tq-007,2026-09-21T22:00:00Z,source-b,shopping,conversion_count,21
tq-007,2026-09-21T22:00:00Z,source-c,shopping,click_count,607
tq-007,2026-09-21T22:00:00Z,source-c,shopping,conversion_count,18
tq-007,2026-09-21T23:00:00Z,source-a,shopping,click_count,3934
tq-007,2026-09-21T23:00:00Z,source-a,shopping,conversion_count,30
tq-007,2026-09-21T23:00:00Z,source-b,shopping,click_count,797
tq-007,2026-09-21T23:00:00Z,source-b,shopping,conversion_count,24
tq-007,2026-09-21T23:00:00Z,source-c,shopping,click_count,598
tq-007,2026-09-21T23:00:00Z,source-c,shopping,conversion_count,19
tq-008,2026-09-20T00:00:00Z,source-a,shopping,click_count,1028
tq-008,2026-09-20T00:00:00Z,source-a,shopping,conversion_count,32
tq-008,2026-09-20T00:00:00Z,source-b,shopping,click_count,810
tq-008,2026-09-20T00:00:00Z,source-b,shopping,conversion_count,26
tq-008,2026-09-20T00:00:00Z,source-c,shopping,click_count,609
tq-008,2026-09-20T00:00:00Z,source-c,shopping,conversion_count,17
tq-008,2026-09-20T01:00:00Z,source-a,shopping,click_count,1035
tq-008,2026-09-20T01:00:00Z,source-a,shopping,conversion_count,30
tq-008,2026-09-20T01:00:00Z,source-b,shopping,click_count,798
tq-008,2026-09-20T01:00:00Z,source-b,shopping,conversion_count,24
tq-008,2026-09-20T01:00:00Z,source-c,shopping,click_count,583
tq-008,2026-09-20T01:00:00Z,source-c,shopping,conversion_count,16
tq-008,2026-09-20T02:00:00Z,source-a,shopping,click_count,997
tq-008,2026-09-20T02:00:00Z,source-a,shopping,conversion_count,29
tq-008,2026-09-20T02:00:00Z,source-b,shopping,click_count,780
tq-008,2026-09-20T02:00:00Z,source-b,shopping,conversion_count,22
tq-008,2026-09-20T02:00:00Z,source-c,shopping,click_count,623
tq-008,2026-09-20T02:00:00Z,source-c,shopping,conversion_count,18
tq-008,2026-09-20T03:00:00Z,source-a,shopping,click_count,962
tq-008,2026-09-20T03:00:00Z,source-a,shopping,conversion_count,28
tq-008,2026-09-20T03:00:00Z,source-b,shopping,click_count,804
tq-008,2026-09-20T03:00:00Z,source-b,shopping,conversion_count,22
tq-008,2026-09-20T03:00:00Z,source-c,shopping,click_count,579
tq-008,2026-09-20T03:00:00Z,source-c,shopping,conversion_count,19
tq-008,2026-09-20T04:00:00Z,source-a,shopping,click_count,990
tq-008,2026-09-20T04:00:00Z,source-a,shopping,conversion_count,28
tq-008,2026-09-20T04:00:00Z,source-b,shopping,click_count,779
tq-008,2026-09-20T04:00:00Z,source-b,shopping,conversion_count,22
tq-008,2026-09-20T04:00:00Z,source-c,shopping,click_count,596
tq-008,2026-09-20T04:00:00Z,source-c,shopping,conversion_count,19
tq-008,2026-09-20T05:00:00Z,source-a,shopping,click_count,1021
tq-008,2026-09-20T05:00:00Z,source-a,shopping,conversion_count,30
tq-008,2026-09-20T05:00:00Z,source-b,shopping,click_count,781
tq-008,2026-09-20T05:00:00Z,source-b,shopping,conversion_count,23
tq-008,2026-09-20T05:00:00Z,source-c,shopping,click_count,603
tq-008,2026-09-20T05:00:00Z,source-c,shopping,conversion_count,19
tq-008,2026-09-20T06:00:00Z,source-a,shopping,click_count,1022
tq-008,2026-09-20T06:00:00Z,source-a,shopping,conversion_count,32
tq-008,2026-09-20T06:00:00Z,source-b,shopping,click_count,785
tq-008,2026-09-20T06:00:00Z,source-b,shopping,conversion_count,23
tq-008,2026-09-20T06:00:00Z,source-c,shopping,click_count,591
tq-008,2026-09-20T06:00:00Z,source-c,shopping,conversion_count,18
tq-008,2026-09-20T07:00:00Z,source-a,shopping,click_count,983
tq-008,2026-09-20T07:00:00Z,source-a,shopping,conversion_count,27
tq-008,2026-09-20T07:00:00Z,source-b,shopping,click_count,831
tq-008,2026-09-20T07:00:00Z,source-b,shopping,conversion_count,25
tq-008,2026-09-20T07:00:00Z,source-c,shopping,click_count,601
tq-008,2026-09-20T07:00:00Z,source-c,shopping,conversion_count,17
tq-008,2026-09-20T08:00:00Z,source-a,shopping,click_count,969
tq-008,2026-09-20T08:00:00Z,source-a,shopping,conversion_count,31
tq-008,2026-09-20T08:00:00Z,source-b,shopping,click_count,813
tq-008,2026-09-20T08:00:00Z,source-b,shopping,conversion_count,26
tq-008,2026-09-20T08:00:00Z,source-c,shopping,click_count,615
tq-008,2026-09-20T08:00:00Z,source-c,shopping,conversion_count,17
tq-008,2026-09-20T09:00:00Z,source-a,shopping,click_count,1017
tq-008,2026-09-20T09:00:00Z,source-a,shopping,conversion_count,29
tq-008,2026-09-20T09:00:00Z,source-b,shopping,click_count,800
tq-008,2026-09-20T09:00:00Z,source-b,shopping,conversion_count,24
tq-008,2026-09-20T09:00:00Z,source-c,shopping,click_count,585
tq-008,2026-09-20T09:00:00Z,source-c,shopping,conversion_count,16
tq-008,2026-09-20T10:00:00Z,source-a,shopping,click_count,973
tq-008,2026-09-20T10:00:00Z,source-a,shopping,conversion_count,31
tq-008,2026-09-20T10:00:00Z,source-b,shopping,click_count,779
tq-008,2026-09-20T10:00:00Z,source-b,shopping,conversion_count,21
tq-008,2026-09-20T10:00:00Z,source-c,shopping,click_count,596
tq-008,2026-09-20T10:00:00Z,source-c,shopping,conversion_count,18
tq-008,2026-09-20T11:00:00Z,source-a,shopping,click_count,997
tq-008,2026-09-20T11:00:00Z,source-a,shopping,conversion_count,30
tq-008,2026-09-20T11:00:00Z,source-b,shopping,click_count,816
tq-008,2026-09-20T11:00:00Z,source-b,shopping,conversion_count,23
tq-008,2026-09-20T11:00:00Z,source-c,shopping,click_count,599
tq-008,2026-09-20T11:00:00Z,source-c,shopping,conversion_count,17
tq-008,2026-09-20T12:00:00Z,source-a,shopping,click_count,982
tq-008,2026-09-20T12:00:00Z,source-a,shopping,conversion_count,29
tq-008,2026-09-20T12:00:00Z,source-b,shopping,click_count,782
tq-008,2026-09-20T12:00:00Z,source-b,shopping,conversion_count,24
tq-008,2026-09-20T12:00:00Z,source-c,shopping,click_count,597
tq-008,2026-09-20T12:00:00Z,source-c,shopping,conversion_count,18
tq-008,2026-09-20T13:00:00Z,source-a,shopping,click_count,1025
tq-008,2026-09-20T13:00:00Z,source-a,shopping,conversion_count,28
tq-008,2026-09-20T13:00:00Z,source-b,shopping,click_count,830
tq-008,2026-09-20T13:00:00Z,source-b,shopping,conversion_count,25
tq-008,2026-09-20T13:00:00Z,source-c,shopping,click_count,592
tq-008,2026-09-20T13:00:00Z,source-c,shopping,conversion_count,19
tq-008,2026-09-20T14:00:00Z,source-a,shopping,click_count,1008
tq-008,2026-09-20T14:00:00Z,source-a,shopping,conversion_count,31
tq-008,2026-09-20T14:00:00Z,source-b,shopping,click_count,816
tq-008,2026-09-20T14:00:00Z,source-b,shopping,conversion_count,24
tq-008,2026-09-20T14:00:00Z,source-c,shopping,click_count,620
tq-008,2026-09-20T14:00:00Z,source-c,shopping,conversion_count,18
tq-008,2026-09-20T15:00:00Z,source-a,shopping,click_count,1021
tq-008,2026-09-20T15:00:00Z,source-a,shopping,conversion_count,32
tq-008,2026-09-20T15:00:00Z,source-b,shopping,click_count,800
tq-008,2026-09-20T15:00:00Z,source-b,shopping,conversion_count,24
tq-008,2026-09-20T15:00:00Z,source-c,shopping,click_count,603
tq-008,2026-09-20T15:00:00Z,source-c,shopping,conversion_count,17
tq-008,2026-09-20T16:00:00Z,source-a,shopping,click_count,1023
tq-008,2026-09-20T16:00:00Z,source-a,shopping,conversion_count,33
tq-008,2026-09-20T16:00:00Z,source-b,shopping,click_count,788
tq-008,2026-09-20T16:00:00Z,source-b,shopping,conversion_count,24
tq-008,2026-09-20T16:00:00Z,source-c,shopping,click_count,599
tq-008,2026-09-20T16:00:00Z,source-c,shopping,conversion_count,18
tq-008,2026-09-20T17:00:00Z,source-a,shopping,click_count,975
tq-008,2026-09-20T17:00:00Z,source-a,shopping,conversion_count,28
tq-008,2026-09-20T17:00:00Z,source-b,shopping,click_count,826
tq-008,2026-09-20T17:00:00Z,source-b,shopping,conversion_count,25
tq-008,2026-09-20T17:00:00Z,source-c,shopping,click_count,583
tq-008,2026-09-20T17:00:00Z,source-c,shopping,conversion_count,16
tq-008,2026-09-20T18:00:00Z,source-a,shopping,click_count,1030
tq-008,2026-09-20T18:00:00Z,source-a,shopping,conversion_count,28
tq-008,2026-09-20T18:00:00Z,source-b,shopping,click_count,813
tq-008,2026-09-20T18:00:00Z,source-b,shopping,conversion_count,24
tq-008,2026-09-20T18:00:00Z,source-c,shopping,click_count,599
tq-008,2026-09-20T18:00:00Z,source-c,shopping,conversion_count,17
tq-008,2026-09-20T19:00:00Z,source-a,shopping,click_count,1030
tq-008,2026-09-20T19:00:00Z,source-a,shopping,conversion_count,28
tq-008,2026-09-20T19:00:00Z,source-b,shopping,click_count,797
tq-008,2026-09-20T19:00:00Z,source-b,shopping,conversion_count,24
tq-008,2026-09-20T19:00:00Z,source-c,shopping,click_count,585
tq-008,2026-09-20T19:00:00Z,source-c,shopping,conversion_count,18
tq-008,2026-09-20T20:00:00Z,source-a,shopping,click_count,990
tq-008,2026-09-20T20:00:00Z,source-a,shopping,conversion_count,28
tq-008,2026-09-20T20:00:00Z,source-b,shopping,click_count,820
tq-008,2026-09-20T20:00:00Z,source-b,shopping,conversion_count,23
tq-008,2026-09-20T20:00:00Z,source-c,shopping,click_count,621
tq-008,2026-09-20T20:00:00Z,source-c,shopping,conversion_count,17
tq-008,2026-09-20T21:00:00Z,source-a,shopping,click_count,1008
tq-008,2026-09-20T21:00:00Z,source-a,shopping,conversion_count,33
tq-008,2026-09-20T21:00:00Z,source-b,shopping,click_count,799
tq-008,2026-09-20T21:00:00Z,source-b,shopping,conversion_count,23
tq-008,2026-09-20T21:00:00Z,source-c,shopping,click_count,596
tq-008,2026-09-20T21:00:00Z,source-c,shopping,conversion_count,17
tq-008,2026-09-20T22:00:00Z,source-a,shopping,click_count,1004
tq-008,2026-09-20T22:00:00Z,source-a,shopping,conversion_count,30
tq-008,2026-09-20T22:00:00Z,source-b,shopping,click_count,804
tq-008,2026-09-20T22:00:00Z,source-b,shopping,conversion_count,22
tq-008,2026-09-20T22:00:00Z,source-c,shopping,click_count,604
tq-008,2026-09-20T22:00:00Z,source-c,shopping,conversion_count,17
tq-008,2026-09-20T23:00:00Z,source-a,shopping,click_count,1034
